ts_utc,league_slug,player_slug,card_slug,prezzo_min_eur,media_recente_eur,sconto_temporale_pct,trend,rendimento_atteso_pct,guadagno_atteso_eur,gate_passa,prezzo_secondo_eur,margine_trasversale_pct,scarto_thin_market
2026-08-03T18:00:05+00:00,eredivisie,julius-dirksen,julius-dirksen-2025-limited-366,3.9,1.224,-218.63,,0.0,0.0,0
2026-08-03T18:00:06+00:00,mlspa,antoine-griezmann,antoine-griezmann-2025-limited-15,6.3,14.8511,57.58,,17.0,1.071,1
2026-08-03T18:02:00+00:00,k-league-1,dong-heon-kim,dong-heon-kim-2025-limited-304,1.0,1.12,10.71,,3.92,0.0392,0
2026-08-03T18:05:06+00:00,mlspa,marco-reus,marco-reus-2026-limited-659,3.51,3.91,10.23,,0.0,0.0,0
2026-08-03T18:05:08+00:00,mlspa,morrison-agyemang,morrison-agyemang-2026-limited-423,3.51,4.7375,25.91,,14.59,0.5121,1
2026-08-03T18:05:15+00:00,mlspa,luis-alberto-suarez-diaz,luis-alberto-suarez-diaz-2026-limited-256,10.4032,10.295,-1.05,,0.0,0.0,0
2026-08-03T18:05:55+00:00,j1-league,kenta-nemoto,kenta-nemoto-2025-limited-54,1.6188,1.165,-38.95,,0.0,0.0,0
2026-08-03T18:07:19+00:00,laliga-es,javier-guerra-moreno,javier-guerra-moreno-2025-limited-685,1.2484,1.6575,24.68,,13.98,0.1745,0
2026-08-03T18:08:12+00:00,primeira-liga-pt,franjo-ivanovic,franjo-ivanovic-2026-limited-49,10.4,,,,0.0,0.0,0
2026-08-03T18:08:46+00:00,mlspa,roman-burki,roman-burki-2026-limited-249,3.51,2.57,-36.58,,0.0,0.0,0
2026-08-03T18:09:04+00:00,primeira-liga-pt,ousmane-diomande,ousmane-diomande-2026-limited-35,13.0,,,,0.0,0.0,0
2026-08-03T18:09:46+00:00,mlspa,heung-min-son,heung-min-son-2024-limited-572,6.3,5.98,-5.35,,0.0,0.0,0
2026-08-03T18:10:53+00:00,premiership-gb-sct,auston-trusty,auston-trusty-2023-limited-244,2.0806,1.312,-58.58,,0.0,0.0,0
2026-08-03T18:10:54+00:00,mlspa,tomas-totland,tomas-totland-2026-limited-244,1.5295,0.965,-58.5,,0.0,0.0,0
2026-08-03T18:11:07+00:00,premiership-gb-sct,auston-trusty,auston-trusty-2025-limited-63,2.0806,1.312,-58.58,,0.0,0.0,0
